positive	O
correlation	O
between	O
CERAD	TEST
CP	TEST
test	TEST
performance	O
and	O
rCMglc	O
was	O
found	O
in	O
the	O
posterior	O
part	O
of	O
the	O
left	O
inferior	O
temporal	O
region	O
,	O
extending	O
into	O
the	O
temporo-occipital	O
junction	O
,	O
and	O
in	O
the	O
bilateral	O
posterior	O
parietal	O
regions	O
including	O
the	O
left	O
inferior	O
parietal	O
and	O
right	O
superior	O
parietal	O
regions	O
.	O
In	O
addition	O
,	O
CERAD	TEST
CP	TEST
test	TEST
scores	O
showed	O
a	O
significant	O
correlation	O
with	O
rCMglc	O
of	O
the	O
left	O
dorsolateral	TEST
prefrontal	TEST
cortex	TEST
(	O
DLPFC	TEST
)	O
in	O
CI	O
patients	O
.	O
The	O
present	O
study	O
aimed	O
to	O
identify	O
functional	O
neural	O
correlates	O
of	O
the	O
BVRT	TEST
and	O
CERAD	TEST
figure	O
copy	O
and	O
recall	O
tasks	O
measured	O
by	O
resting-state	O
18	O
F-FDG-PET	O
in	O
CI	O
individuals	O
across	O
the	O
AD	O
spectrum	O
.	O
In	O
addition	O
,	O
we	O
explored	O
differences	O
between	O
the	O
underlying	O
functional	O
neuroanatomical	O
substrates	O
of	O
these	O
two	O
tasks	O
.	O
The	O
CERAD	TEST
CP	TEST
and	O
CR	TEST
tests	TEST
consisted	O
of	O
four	O
visual	O
stimuli	O
(	O
circle	O
,	O
diamond	O
,	O
overlapping	O
rectangles	O
,	O
and	O
cube	O
)	O
,	O
with	O
increasing	O
complexity	O
.	O
First	O
,	O
participants	O
were	O
required	O
to	O
copy	O
each	O
item	O
exposed	O
(	O
CP	TEST
)	O
.	O
Approximately	O
5min	O
after	O
completing	O
the	O
CP	TEST
test	O
,	O
were	O
asked	O
to	O
recall	O
and	O
draw	O
the	O
CP	TEST
items	O
from	O
memory	O
(	O
CR	TEST
)	O
.	O
The	O
scoring	O
range	O
was	O
0	O
for	O
both	O
the	O
CP	TEST
and	O
CR	TEST
tests	O
.	O
The	O
domain	O
of	O
"	O
Executive	O
Functions	O
"	O
included	O
the	O
following	O
tests	O
:	O
digit	TEST
span	TEST
,	O
Trail-Making	TEST
part	TEST
B	TEST
,	O
Stroop	TEST
color	TEST
and	TEST
word	TEST
,	O
Tower	TEST
of	TEST
London	TEST
corrected	TEST
and	TEST
movement	TEST
,	O
Brixton	TEST
,	O
and	O
the	O
Montreal	TEST
Evaluation	TEST
of	TEST
Communication	TEST
(	O
MEC	TEST
)	O
Verbal	TEST
Fluency	TEST
(	O
orthographic	O
)	O
.	O
The	O
"	O
Memory	O
"	O
domain	O
included	O
the	O
Rey	TEST
Auditory	TEST
Verbal	TEST
Learning	TEST
Test	TEST
(	O
List	O
B	O
:	O
delayed	O
recall	O
and	O
recognition	O
and	O
sleep	O
)	O
and	O
the	O
Wechsler	TEST
Memory	TEST
Scale	TEST
,	O
3rd	O
edition	O
logical	O
immediate	O
and	O
delayed	O
tests	O
.	O
The	O
"	O
Visuo-spatial	O
"	O
domain	O
included	O
the	O
Hooper	TEST
Visual	TEST
Organization	TEST
and	O
Clock-drawing	TEST
subtest	O
of	O
the	O
Montreal	TEST
Cognitive	TEST
Assessment	TEST
.	O
The	O
"	O
Language	O
"	O
domain	O
included	O
the	O
Boston	TEST
Naming	TEST
test	TEST
,	O
MEC	TEST
Verbal	TEST
Fluency	TEST
(	O
semantic	O
)	O
,	O
and	O
the	O
Vocabulary	O
subtest	O
of	O
the	O
Wechsler	TEST
Abbreviated	TEST
Scale	TEST
of	TEST
Intelligence	TEST
.	O
The	O
comprehensive	O
neuropsychological	O
evaluation	O
(	O
off	O
medication	O
)	O
targeted	O
4	O
main	O
cognitive	O
domains	O
using	O
various	O
tests	O
.	O
The	O
testing	O
for	O
executive	O
functions	O
and	O
attention	O
included	O
:	O
Digit	TEST
Span	TEST
,	O
Trail	TEST
Making	TEST
part	TEST
B	TEST
,	O
Stroop	TEST
Color	TEST
and	TEST
Word	TEST
,	O
Tower	TEST
of	TEST
London	TEST
,	O
Brixton	TEST
,	O
and	O
the	O
Verbal	TEST
Fluency	TEST
(	O
orthographic	O
criteria	O
)	O
subtest	O
of	O
the	O
Montreal	TEST
Evaluation	TEST
of	TEST
Communication	TEST
(	O
MEC	TEST
)	O
.	O
Verbal	O
learning	O
and	O
memory	O
testing	O
included	O
:	O
the	O
Logical	TEST
Memory	TEST
subtest	TEST
of	O
the	O
Wechsler	TEST
Memory	TEST
Scale-third	TEST
edition	TEST
(	O
WMS-III	TEST
)	O
and	O
measures	O
of	O
the	O
Rey	TEST
Auditory	TEST
Verbal	TEST
Learning	TEST
Test	TEST
(	O
RAVLT	TEST
)	O
.	O
Language	O
domain	O
testing	O
included	O
:	O
Boston	TEST
Naming	TEST
test	TEST
,	O
the	O
Verbal	TEST
Fluency	TEST
(	O
semantic	O
criteria	O
)	O
subtest	O
of	O
the	O
MEC	TEST
,	O
and	O
the	O
Vocabulary	O
subtest	O
of	O
the	O
Wechsler	TEST
Abbreviated	TEST
Scale	TEST
of	TEST
Intelligence	TEST
.	O
The	O
testing	O
of	O
visuoperceptual	O
abilities	O
included	O
:	O
Hooper	TEST
Visual	TEST
Organization	TEST
,	O
and	O
the	O
Clock-drawing	TEST
subtest	O
of	O
the	O
Montreal	TEST
Cognitive	TEST
Assessment	TEST
(	O
MoCA	TEST
)	O
.	O
Table	O
1	O
provides	O
the	O
average	O
Z-scores	O
,	O
which	O
were	O
computed	O
using	O
all	O
measures	O
within	O
each	O
of	O
the	O
4	O
cognitive	O
domains	O
for	O
each	O
group	O
(	O
HC	O
,	O
PD	O
non-MCI	O
,	O
and	O
PD-MCI	O
)	O
,	O
along	O
with	O
significant	O
differences	O
between	O
groups	O
.	O
Before	O
the	O
scanning	O
session	O
,	O
a	O
screening	O
test	O
〞	O
the	O
Montreal	TEST
Cognitive	TEST
Assessment	TEST
(	O
MoCA	TEST
)	O
was	O
administered	O
.	O
Memory	O
functions	O
were	O
assessed	O
with	O
subtests	O
from	O
the	O
Wechsler	TEST
Memory	TEST
Scale-Revised	TEST
in	O
German	O
.	O
All	O
patients	O
filled	O
in	O
the	O
Epworth	TEST
Sleepiness	TEST
Scale	TEST
(	O
ESS	TEST
)	O
to	O
assess	O
daytime	O
sleepiness	O
.	O
The	O
Parkinson's	TEST
disease	TEST
sleep	TEST
scale	TEST
(	O
PDSS	TEST
)	O
was	O
used	O
to	O
assess	O
sleep	O
disorders	O
.	O
Depressive	O
symptoms	O
were	O
measured	O
using	O
the	O
self-rating	O
depression	O
scale	O
(	O
SDS	O
)	O
by	O
Zung	O
.	O
In	O
patients	O
with	O
Hoehn	O
and	O
Yahr	O
stage	O
2	O
,	O
there	O
was	O
a	O
significant	O
inverse	O
correlation	O
of	O
the	O
ESS	TEST
score	O
with	O
mean	O
DAT	O
binding	O
of	O
both	O
sides	O
of	O
the	O
striatum	O
.	O
Identify	O
cognitive-behavioral	O
profiles	O
of	O
LBD	TEST
and	O
tauopathies	O
using	O
the	O
neuropsychological	O
test	O
battery	O
described	O
by	O
the	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
of	TEST
Alzheimer's	TEST
Disease	TEST
(	O
CERAD	TEST
)	O
.	O
Thirty-seven	O
percent	O
(	O
22	O
of	O
59	O
)	O
of	O
the	O
PD	O
patients'	O
Beck	TEST
Anxiety	TEST
Inventory	TEST
(	O
BAI	TEST
)	O
scores	O
were	O
above	O
a	O
traditional	O
cutoff	O
score	O
of	O
10	O
after	O
removal	O
of	O
neurophysiologic	O
and	O
autonomic	O
cluster	O
items	O
.	O
Repeated-measures	O
ANOVAs	O
were	O
computed	O
on	O
BAI	TEST
total	O
score	O
and	O
neurophysiologic	O
,	O
subjective	O
,	O
panic	O
,	O
and	O
autonomic	O
factor	O
scores	O
.	O
such	O
as	O
the	O
California	TEST
Verbal	TEST
Learning	TEST
Tests	TEST
(	O
CVLT	TEST
)	O
,	O
the	O
Buschke	TEST
Selective	TEST
Reminding	TEST
Test	TEST
and	O
the	O
Rey	TEST
Osterrieth	TEST
Complex	TEST
Figure	TEST
(	O
ROCF	TEST
)	O
test	O
.	O
Short	O
version	O
of	O
the	O
Boston	TEST
Naming	TEST
Test	TEST
(	O
BNT	TEST
)	O
.	O
The	O
ROCF	TEST
test	TEST
(	O
Osterrieth	O
,	O
1944	O
)	O
begins	O
by	O
asking	O
participants	O
to	O
copy	O
a	O
complex	O
figure	O
on	O
a	O
sheet	O
of	O
paper	O
.	O
We	O
correlated	O
clinical	O
measures	O
of	O
episodic	O
(	O
i.e.	O
,	O
CVLT	TEST
and	O
ROCF	TEST
delayed	TEST
recall	TEST
)	O
and	O
semantic	O
(	O
i.e.	O
,	O
Boston	TEST
Naming	TEST
Test	TEST
(	O
BNT	TEST
)	O
and	O
category	TEST
verbal	TEST
fluency	TEST
of	TEST
animals	TEST
(	O
CVFA	TEST
)	O
memory	O
performance	O
with	O
measures	O
of	O
gray	O
and	O
white	O
matter	O
(	O
GM	O
and	O
WM	O
,	O
respectively	O
)	O
integrity	O
in	O
NC	O
,	O
aMCI	O
and	O
AD	O
patients	O
.	O
This	O
battery	O
included	O
the	O
short	O
version	O
of	O
BNT	TEST
(	O
Morris	O
et al.	O
,	O
1989	O
)	O
and	O
1	O
min	O
CVFA	TEST
(	O
animal	O
fluency	O
)	O
.	O
German	O
version	O
of	O
the	O
California	TEST
Verbal	TEST
Learning	TEST
Test	TEST
(	O
CVLT	TEST
)	O
.	O
grade	O
1	O
on	O
the	O
Clinical	TEST
Dementia	TEST
Rating 	TEST
.	O
The	O
mean	O
Mini	TEST
Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
score	O
was	O
19.4	O
.	O
We	O
assessed	O
verbal	O
semantic	O
memory	O
capacity	O
by	O
using	O
the	O
following	O
four	O
subtests	O
of	O
the	O
standardized	O
neuropsychological	O
test	O
batteries	O
,	O
i.e.	O
the	O
Western	TEST
Aphasia	TEST
Battery	TEST
(	O
WAB	TEST
)	O
and	O
the	O
Revised	TEST
Wechsler	TEST
Adult	TEST
Intelligence	TEST
Scale	TEST
(	O
WAIS-R	TEST
)	O
.	O
In	O
the	O
category	O
fluency	O
subtest	O
of	O
the	O
WAB	TEST
,	O
the	O
subject	O
was	O
asked	O
to	O
recite	O
as	O
many	O
animals	O
as	O
possible	O
within	O
a	O
60-second	O
time	O
limit	O
.	O
In	O
the	O
confrontation	O
naming	O
subtest	O
of	O
the	O
WAB	TEST
,	O
the	O
subjects	O
were	O
asked	O
to	O
name	O
20	O
real	O
common	O
objects	O
presented	O
individually	O
.	O
The	O
mean	O
mini	TEST
mental	TEST
state	TEST
examination	TEST
(	O
MMSE	TEST
)	O
score	O
was	O
19.6	O
.	O
A	O
semiquantitative	O
assessment	O
of	O
calculation	O
was	O
done	O
by	O
using	O
the	O
arithmetic	O
subtest	O
of	O
the	O
WAIS-R	TEST
and	O
the	O
calculation	O
subtest	O
of	O
the	O
WAB	TEST
.	O
The	O
WAB	TEST
calculation	O
subtest	O
consists	O
of	O
12	O
mental	O
arithmetic	O
problems	O
that	O
are	O
presented	O
in	O
written	O
forms	O
.	O
Neuropsychological	O
assessment	O
consisted	O
of	O
MMSE	TEST
to	O
evaluate	O
global	O
cognitive	O
dysfunction	O
and	O
Rey's	TEST
Auditory	TEST
Verbal	TEST
Learning	TEST
Test	TEST
(	O
RAVLT	TEST
)	O
.	O
The	O
RAVLT	TEST
consists	O
of	O
15	O
words	O
read	O
aloud	O
for	O
five	O
consecutive	O
trials	O
,	O
each	O
trial	O
being	O
followed	O
by	O
a	O
free	O
recall	O
test	O
.	O
The	O
severity	O
of	O
the	O
VH	TEST
was	O
rated	O
using	O
the	O
Spanish	O
version	O
of	O
the	O
neuropsychiatric	TEST
inventory	TEST
(	O
NPI	TEST
)	O
(	O
subscale	O
hallucinations	O
)	O
.	O
The	O
evaluation	O
included	O
assessment	O
of	O
general	O
cognitive	O
ability	O
with	O
information	O
and	O
similarities	O
subtest	O
from	O
WAIS-III	TEST
,	O
verbal	O
memory	O
with	O
the	O
Rey	TEST
Auditory	TEST
Verbal	TEST
Learning	TEST
Test	TEST
(	O
RAVLT	TEST
)	O
.	O
visuoperceptive	O
functions	O
with	O
the	O
Visual	TEST
Form	TEST
Discrimination	TEST
Test	TEST
and	O
Benton	TEST
Facial	TEST
Recognition	TEST
Test	TEST
.	O
frontal	O
functions	O
with	O
phonetic	O
and	O
semantic	O
fluencies	O
;	O
language	O
comprehension	O
with	O
the	O
Token	TEST
Test	TEST
and	O
Boston	TEST
Naming	TEST
Test	TEST
for	O
naming	O
.	O
The	O
PSQI	TEST
questionnaire	TEST
showed	O
a	O
significant	O
improvement	O
in	O
sleep	O
quality	O
.	O
Evaluations	O
included	O
a	O
complete	O
sleep	O
history	O
and	O
the	O
Pittsburgh	TEST
sleep	TEST
quality	TEST
index	TEST
(	O
PSQI	TEST
)	O
questionnaire	O
.	O
The	O
Mini-Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
with	O
a	O
cut-off	O
value	O
of	O
<	O
24	O
for	O
dementia	O
was	O
used	O
in	O
cases	O
where	O
an	O
extensive	O
neuropsychological	O
examination	O
wasQ	O
missing	O
.	O
Patients	O
were	O
considered	O
hallucinating	O
if	O
they	O
had	O
experienced	O
well-formed	O
visual	O
hallucinations	O
of	O
people	O
or	O
animals	O
for	O
at	O
least	O
4	O
weeks	O
determined	O
by	O
means	O
of	O
the	O
Scales	TEST
for	TEST
Outcomes	TEST
in	TEST
Parkinson's	TEST
disease	TEST
Psychiatric	TEST
Complications	TEST
(	O
SCOPA-PC	TEST
)	O
or	O
by	O
inquiry	O
.	O
Activities	TEST
of	TEST
daily	TEST
living	TEST
(	O
ADLs	TEST
)	O
/	O
Instrumental	TEST
Activities	TEST
of	TEST
daily	TEST
living	TEST
(	O
IADLs	TEST
)	O
.	O
Controlled	TEST
Oral	TEST
Word	TEST
Association	TEST
Test	TEST
(	O
COWAT	TEST
)	O
,	O
wherein	O
participants	O
are	O
given	O
60	O
seconds	O
to	O
produce	O
as	O
many	O
words	O
as	O
possible	O
from	O
a	O
semantic	O
and	O
phonemic	O
category	O
.	O
A	O
subindex	O
from	O
the	O
intersecting	O
pentagon	O
task	O
on	O
the	O
MMSE	TEST
was	O
utilized	O
to	O
evaluate	O
the	O
types	O
of	O
visuospatial	O
errors	O
made	O
in	O
this	O
task	O
.	O
Alzheimer's	TEST
Disease	TEST
Cooperative	TEST
Study-Activities	TEST
of	TEST
Daily	TEST
Living	TEST
Inventory	TEST
(	O
ADCS-ADL	TEST
)	O
.	O
All	O
participants	O
completed	O
the	O
MMSE	TEST
as	O
a	O
measure	O
of	O
global	O
cognitive	O
severity	O
.	O
Digit	TEST
Span	TEST
subtest	O
of	O
the	O
Wechsler	TEST
Adult	TEST
Intelligence	TEST
Scale	TEST
,	O
3rd	TEST
edition	TEST
(	O
WAIS-III	TEST
)	O
.	O
LOAD	O
patients	O
performed	O
significantly	O
worse	O
than	O
EOAD	O
patients	O
on	O
the	O
Boston	TEST
Naming	TEST
Test	TEST
.	O
Trail	TEST
Making	TEST
Test	TEST
(	O
TMT	TEST
,	O
Part	TEST
A	TEST
only	O
)	O
.	O
Neuropsychological	O
battery	O
of	O
the	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
for	TEST
Alzheimer's	TEST
Disease	TEST
(	O
CERAD	TEST
)	O
.	O
In	O
contrast	O
,	O
on	O
measures	O
of	O
complex	O
attention	O
or	O
working	O
memory	O
,	O
significant	O
between-group	O
differences	O
were	O
found	O
on	O
the	O
Wechsler	TEST
Adult	TEST
Intelligence	TEST
Scale	TEST
Digit	TEST
Span	TEST
(	O
backwards	TEST
,	O
raw	TEST
)	O
subtest	O
.	O
The	O
first	O
series	O
included	O
the	O
MMSE	TEST
(	O
Folstein	O
et al.	O
,	O
1975	O
)	O
,	O
the	O
Free	TEST
and	TEST
Cued	TEST
Selective	TEST
Reminding	TEST
Test	TEST
,	O
the	O
Frontal	TEST
Assessment	TEST
Battery	TEST
.	O
The	O
Cookie	O
Theft	O
picture	O
from	O
the	O
Boston	TEST
Diagnostic	TEST
Aphasia	TEST
Examination	TEST
.	O
we	O
finally	O
classified	O
12	O
patients	O
with	O
an	O
ESS	TEST
>	O
10	O
as	O
PD-EDS	O
.	O
Following	O
an	O
evaluation	O
using	O
the	O
Epworth	TEST
Sleepiness	TEST
Scale	TEST
(	O
ESS	TEST
)	O
.	O
Executive	O
function	O
measured	O
using	O
the	O
Trail	TEST
Making	TEST
Test	TEST
B	TEST
and	O
Controlled	TEST
Oral	TEST
Word	TEST
Association	TEST
Test	TEST
.	O
Attention	O
and	O
working	O
memory	O
measured	O
using	O
the	O
Forward	TEST
and	TEST
Backward	TEST
Digit	TEST
Span	TEST
and	O
Trail	TEST
Making	TEST
Test	TEST
A	TEST
.	O
and	O
Language	O
measured	O
using	O
the	O
Boston	TEST
Naming	TEST
Test	TEST
(	O
30-item	O
version	O
)	O
.	O
The	O
MMSE	TEST
measured	O
global	O
cognitive	O
function	O
.	O
aMCI	O
subjects	O
scored	O
no	O
greater	O
than	O
0.5	O
on	O
Clinical	TEST
Dementia	TEST
Rating	TEST
scale	TEST
.	O
With	O
an	O
identified	O
study	O
partner	O
(	O
usually	O
a	O
spouse	O
)	O
,	O
each	O
recruited	O
subject	O
then	O
underwent	O
a	O
functional	O
assessment	O
that	O
included	O
the	O
CDR	TEST
(	O
Morris	O
,	O
1993	O
)	O
,	O
Neuropsychiatric	TEST
Inventory	TEST
(	O
Cummings	O
et al.	O
,	O
1994	O
)	O
,	O
the	O
Geriatric	TEST
Depression	TEST
Scale	TEST
(	O
Yesavage	O
,	O
1988	O
)	O
,	O
and	O
the	O
Functional	TEST
Assessment	TEST
Questionnaire	TEST
.	O
Memory	O
was	O
assessed	O
using	O
the	O
Hopkins	TEST
Verbal	TEST
Learning	TEST
Test-Revised	TEST
,	O
the	O
Brief	TEST
Visuospatial	TEST
Memory	TEST
Test-Revised	TEST
(	O
BVMT-R	TEST
)	O	
(	O
Benedict	O
,	O
1997	O
)	O
,	O
and	O
the	O
Logical	TEST
Memory	TEST
(	O
LM	TEST
)	O
subtest	O
of	O
the	O
Wechsler	TEST
Memory	TEST
Scale	TEST
,	O
3rd	TEST
edition	TEST
(	O
WMS-III	TEST
)	O
.	O
Delayed	O
recall	O
on	O
the	O
HVLT-R	TEST
or	O
BVMT-R	TEST
was	O
the	O
number	O
of	O
correct	O
responses	O
on	O
the	O
delayed	O
free	O
recall	O
trial	O
;	O
on	O
the	O
LM	TEST
test	TEST
,	O
it	O
was	O
the	O
Logical	TEST
Memory	TEST
2	O
score	O
.	O
Delayed	O
recognition	O
on	O
the	O
HVLT-R	TEST
or	O
BVMT-R	TEST
was	O
the	O
discrimination	O
index	O
,	O
or	O
sum	O
of	O
hits	O
minus	O
false	O
positives	O
on	O
the	O
recognition	O
trial	O
;	O
on	O
the	O
LM	TEST
test	O
,	O
it	O
was	O
the	O
total	O
correct	O
responses	O
on	O
the	O
recognition	O
subtest	O
.	O
We	O
expect	O
that	O
performance	O
on	O
the	O
CDT	TEST
may	O
be	O
influenced	O
by	O
frontal-subcortical	O
circuits	O
that	O
have	O
a	O
role	O
for	O
the	O
executive	O
function	O
.	O
The	O
purpose	O
of	O
the	O
present	O
study	O
is	O
to	O
identify	O
structural	O
cerebral	O
changes	O
that	O
might	O
contribute	O
to	O
the	O
results	O
of	O
the	O
CDT	TEST
taken	O
by	O
patients	O
diagnosed	O
with	O
dementia	O
.	O
The	O
K-MMSE	TEST
and	O
the	O
3MS	TEST
tests	O
were	O
given	O
to	O
all	O
the	O
patients	O
to	O
determine	O
their	O
general	O
cognitive	O
functioning	O
.	O
For	O
the	O
CDT	TEST
,	O
all	O
the	O
subjects	O
were	O
given	O
a	O
sheet	O
of	O
paper	O
with	O
a	O
circle	O
of	O
10	O
cm	O
diameter	O
on	O
it	O
.	O
Performance	O
data	O
for	O
the	O
Mattis	TEST
Dementia	TEST
Rating	TEST
Scale	TEST
.	O
Participants	O
were	O
asked	O
to	O
learn	O
and	O
recall	O
List	O
A	O
of	O
the	O
CVLT	TEST
in	O
five	O
learning	O
and	O
free	O
recall	O
trials	O
"	O
immediate	O
recall	O
"	O
.	O
assessment	O
of	O
clinical	O
severity	O
using	O
the	O
Mini-Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
,	O
and	O
the	O
Clinical	TEST
Dementia	TEST
Rating	TEST
scale	TEST
(	O
CDR	TEST
)	O
.	O
Executive	TEST
functions	TEST
were	O
assessed	O
by	O
the	O
FAB	TEST
(	O
Dubois	O
et al.	O
,	O
2000	O
)	O
,	O
the	O
similarities	O
subtest	O
of	O
the	O
WAIS	TEST
(	O
Wechsler	O
,	O
1981	O
)	O
,	O
the	O
modified	O
Wisconsin	TEST
Card	TEST
Sorting	TEST
Test	TEST
(	O
Nelson	O
,	O
1976	O
)	O
,	O
letter	O
and	O
category	O
fluencies	O
and	O
the	O
Stroop	TEST
Interference	TEST
Test	TEST
.	O
In	O
addition	O
to	O
the	O
CDT	TEST
,	O
seven	O
neuropsychological	O
tests	O
,	O
including	O
verbal	O
fluency	O
-	O
'	O
animal	O
category	O
'	O
(	O
VF	O
)	O
,	O
the	O
15-item	TEST
Boston	TEST
Naming	TEST
Test	TEST
(	O
BNT	TEST
)	O
,	O
Word	TEST
List	TEST
Memory	TEST
(	O
WLM	TEST
)	O
,	O
Word	TEST
List	TEST
Recall	TEST
(	O
WLR	TEST
)	O
,	O
Word	TEST
List	TEST
Recognition	TEST
(	O
WLRc	TEST
)	O
,	O
Constructional	TEST
Praxis	TEST
(	O
CP	TEST
)	O
and	O
Constructional	TEST
Recall	TEST
(	O
CR	TEST
)	O
from	O
the	O
CERAD-K	TEST
,	O
were	O
also	O
applied	O
in	O
order	O
to	O
explore	O
which	O
cognitive	O
abilities	O
could	O
explain	O
CDT	TEST
performance	O
.	O
However	O
,	O
no	O
previous	O
brain	O
imaging	O
study	O
had	O
suggested	O
that	O
the	O
structural	O
or	O
functional	O
involvement	O
of	O
the	O
parietal	O
cortex	O
,	O
especially	O
the	O
right	O
one	O
,	O
is	O
responsible	O
for	O
poor	O
CDT	TEST
performance	O
.	O
In	O
order	O
to	O
identify	O
the	O
functional	O
neuroanatomical	O
correlates	O
of	O
impaired	O
CDT	TEST
performance	O
in	O
patients	O
with	O
AD	O
,	O
we	O
investigated	O
the	O
relationship	O
between	O
the	O
CDT	TEST
scores	O
assessed	O
by	O
four	O
different	O
scoring	O
methods	O
and	O
regional	O
cerebral	O
glucose	O
metabolism	O
measured	O
by	O
positron	TEST
emission	TEST
tomography	TEST
(	O
PET	TEST
)	O
.	O
The	O
CDT	TEST
was	O
administered	O
as	O
a	O
part	O
of	O
clinical	O
evaluation	O
according	O
to	O
the	O
CERAD-K	TEST
.	O
The	O
performance	O
on	O
the	O
CDT	TEST
was	O
scored	O
by	O
a	O
clinical	O
psychologist	O
according	O
to	O
four	O
different	O
sets	O
of	O
commonly	O
used	O
scoring	O
systems	O
.	O
Significant	O
positive	O
correlations	O
between	O
CDT	TEST
and	O
rCMglc	TEST
were	O
found	O
in	O
the	O
right	O
inferior	O
parietal	O
lobule	O
and	O
the	O
right	O
PCC	O
in	O
patients	O
with	O
AD	O
.	O
In	O
very	O
similar	O
brain	O
areas	O
,	O
significant	O
positive	O
correlations	O
were	O
also	O
observed	O
between	O
CDT	TEST
,	O
CDT	TEST
or	O
CDT-M	TEST
and	O
rCMglc	TEST
.	O
Positive	O
correlations	O
between	O
CDT	TEST
and	O
rCMglc	TEST
were	O
found	O
in	O
the	O
right	O
parahippocampal	O
gyrus	O
for	O
the	O
less	O
severe	O
subgroup	O
.	O
The	O
Frontal	TEST
Assessment	TEST
Battery	TEST
(	O
FAB	TEST
)	O
was	O
originally	O
devised	O
by	O
Dubois	O
et al	O
to	O
evaluate	O
frontal	O
lobe	O
function	O
simply	O
and	O
quickly	O
at	O
bedside	O
and	O
is	O
commonly	O
applied	O
in	O
elderly	O
patients	O
with	O
AD	O
and	O
related	O
disorders	O
.	O
Poorer	O
performance	O
on	O
FAB	TEST
was	O
associated	O
with	O
lower	O
metabolic	O
activity	O
in	O
the	O
bilateral	O
middle	O
temporal	O
gyri	O
.	O
After	O
controlling	O
MMSE	TEST
score	O
,	O
significant	O
positive	O
correlation	O
between	O
FAB	TEST
scores	O
and	O
rCMglc	TEST
was	O
found	O
only	O
in	O
the	O
bilateral	O
middle	O
frontal	O
gyri	O
.	O
We	O
divided	O
the	O
total	O
AD	O
group	O
into	O
2	O
severity	O
subgroups	O
using	O
CDR-sum	TEST
of	TEST
boxes	TEST
(	O
CDR-SB	TEST
)	O	
.	O
In	O
the	O
present	O
study	O
,	O
we	O
aimed	O
to	O
elucidate	O
the	O
functional	O
neuroanatomical	O
correlates	O
of	O
FAB	TEST
performances	O
by	O
applying	O
FDG-PET	TEST
to	O
a	O
large	O
population	O
of	O
patients	O
with	O
AD	O
.	O
All	O
patients	O
were	O
examined	O
by	O
neuropsychiatrists	O
who	O
had	O
advanced	O
training	O
in	O
dementia	O
research	O
according	O
to	O
the	O
protocol	O
of	O
the	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
for	TEST
Alzheimer's	TEST
disease	TEST
Assessment	TEST
Packet	TEST
(	O
CERAD-K	TEST
)	O
.	O
In	O
addition	O
to	O
the	O
FAB	TEST
,	O
all	O
patients	O
received	O
a	O
comprehensive	O
neuropsychological	O
assessment	O
battery	O
which	O
included	O
8	O
neuropsychological	O
tests	O
in	O
the	O
CERAD	TEST
,	O
that	O
is	O
,	O
Semantic	TEST
Fluency	TEST
animal	TEST
category	TEST
(	O
SF	TEST
)	O
,	O
15-item	TEST
Boston	TEST
Naming	TEST
Test	TEST
(	O
BNT	TEST
)	O
,	O
Mini-Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
,	O
Word	TEST
List	TEST
Memory	TEST
(	O
WLM	TEST
)	O
,	O
Word	TEST
List	TEST
Recall	TEST
(	O
WLR	TEST
)	O
,	O
Word	TEST
List	TEST
Recognition	TEST
(	O
WLRc	TEST
)	O
,	O
Constructional	TEST
Praxis	TEST
(	O
CP	TEST
)	O
and	O
Constructional	TEST
Recall	TEST
(	O
CR	TEST
)	O
,	O
and	O
the	O
Stroop	TEST
Color	TEST
Word	TEST
Test	TEST
(	O
SCWT	TEST
)	O
.	O
As	O
anticipated	O
,	O
FAB	TEST
scores	O
were	O
significantly	O
correlated	O
with	O
first	O
eigenvariate	O
values	O
of	O
the	O
right	O
middle	O
frontal	O
gyri	O
(	O
BA	O
9	O
)	O
in	O
the	O
less	O
severe	O
AD	O
but	O
not	O
in	O
the	O
more	O
severe	O
AD	O
.	O
In	O
this	O
context	O
,	O
Grober	O
and	O
Buschke	O
(	O
1987	O
)	O
developed	O
the	O
Free	TEST
and	TEST
Cued	TEST
Selective	TEST
Reminding	TEST
Test	TEST
.	O
Sydney	TEST
Language	TEST
Battery	TEST
(	O
SYDBAT	TEST
)	O
:	O
naming	O
,	O
word	O
comprehension	O
,	O
and	O
repetition	O
of	O
multisyllabic	O
words	O
.	O
The	O
working-memory	O
capacity	O
was	O
measured	O
by	O
the	O
DB	O
subtest	O
of	O
the	O
digit	TEST
span	TEST
test	TEST
in	O
the	O
Chinese	TEST
Revised	TEST
Wechsler	TEST
Adult	TEST
Intelligence	TEST
Scale	TEST
(	O
WAIS-RC	TEST
)	O
.	O
The	O
handedness	O
of	O
the	O
participants	O
was	O
evaluated	O
by	O
a	O
Chinese	TEST
questionnaire	TEST
modified	O
according	O
to	O
